Chulman Airport,Neryungri,NER
Sam Neua Airport,,NEU
Vance W. Amory International Airport,Charlestown,NEV
Lakefront Airport,New Orleans,NEW
Nefteyugansk Airport,Nefteyugansk,NFG
Fallon Naval Air Station,Fallon,NFL
Mata'aho Airport,Angaha, Niuafo'ou Island,NFO
Young Airport,,NGA
Ningbo Lishe International Airport,Ningbo,NGB
Captain Auguste George Airport,Anegada,NGD
N'Gaoundéré Airport,N'Gaoundéré,NGE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe,NGF
Ngau Airport,Ngau,NGI
Nogliki Airport,Nogliki-Sakhalin Island,NGK
Ngala Airport,Ngala,NGL
Chubu Centrair International Airport,Tokoname,NGO
Ngari Gunsa Airport,Shiquanhe,NGQ
Nagasaki Airport,Nagasaki,NGS
Manang Airport,Ngawal,NGX
Alameda Naval Air Station,Alameda,NGZ
Nha Trang Air Base,Nha Trang,NHA
Al Minhad Air Base,Dubai,NHD
New Halfa Airport,New Halfa,NHF
Nushki Airport,Nushki,NHS
RAF Northolt,London,NHT
Nuku Hiva Airport,,NHV
Naval Outlying Field Barin,Foley,NHX
Brunswick Executive Airport,Brunswick,NHZ
Nimba Airport,Nimba,NIA
Nicosia International Airport,Nicosia,NIC
Camp Nifty Airport,,NIF
Nikunau Airport,Nikunau,NIG
Diori Hamani International Airport,Niamey,NIM
Nioki Airport,Nioki,NIO
Simberi Airport,Simberi Island,NIS
Niort-Souché Airport,Niort/Souché,NIT
Naiu Airport,Naiu Atoll,NIU
Nioro du Sahel Airport,Nioro du Sahel,NIX
Atsugi Naval Air Facility,,NJA
Nizhnevartovsk Airport,Nizhnevartovsk,NJC
Al Najaf International Airport,Najaf,NJF
[Duplicate] Noonkanbah Airport,Noonkanbah,NKB
Noonkanbah Airport,,NKB
Nouakchott–Oumtounsy International Airport,Nouakchott,NKC
Sinak Airport,Sinak,NKD
Nanjing Lukou Airport,Nanjing,NKG
Naukati Bay Seaplane Base,Tuxekan Island,NKI
N'Kolo-Fuma Airport,N'Kolo-Fuma,NKL
Nagoya Airport,Nagoya,NKM
Nankina Airport,Gwarawon,NKN
Nukutepipi Airport,Nukutepipi,NKP
Nkongsamba Airport,Nkongsamba,NKS
Sirnak Serafettin Elçi Airport,Sirnak,NKT
Nkaus Airport,Nkaus,NKU
Diego Garcia Naval Support Facility,Diego Garcia,NKW
Miramar Marine Corps Air Station - Mitscher Field,San Diego,NKX
Yokangassi Airport,Nkayi,NKY
Simon Mwansa Kapwepwe International Airport,Ndola,NLA
Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,NLC
Quetzalcóatl International Airport,Nuevo Laredo,NLD
Jerry Tyler Memorial Airport,Niles,NLE
Darnley Island Airport,Darnley Island,NLF
Nelson Lagoon Airport,Nelson Lagoon,NLG
Ninglang Luguhu Airport,Ninglang,NLH
Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,NLI
Norfolk Island International Airport,Burnt Pine,NLK
Nullagine Airport,,NLL
Kneeland Airport,Eureka,NLN
Ndolo Airport,N'dolo,NLO
Nelspruit Airport,Nelspruit,NLP
Nicholson Airport,,NLS
Xinyuan Nalati Airport,Xinyuan County,NLT
Santa Lucia Air Force Base,Reyes Acozac,NLU
Mykolaiv International Airport,Nikolayev,NLV
Namangan Airport,Namangan,NMA
Daman Airport,,NMB
Normans Cay Airport,,NMC
Nightmute Airport,Nightmute,NME
San Miguel Airport,Isla del Rey,NMG
Fort McMurray / Mildred Lake Airport,Fort McMurray,NML
Nomane Airport,Namane,NMN
New Moon Airport,Basalt,NMP
Nappa Merrie Airport,,NMR
Namsang Airport,Namsang,NMS
Namtu Airport,Namtu,NMT
Kenitra Airport,,NNA
Santa Ana Airport,Santa Ana Island,NNB
Nangade Airport,Nangade,NND
Nanning Wuxu Airport,Nanning,NNG
Namutoni Airport,Namutoni,NNI
Naknek Airport,Naknek,NNK
Nondalton Airport,Nondalton,NNL
Naryan Mar Airport,Naryan Mar,NNM
Connemara Regional Airport,Inverin,NNR
Nan Airport,,NNT
Nanuque Airport,Nanuque,NNU
Nunukan Airport,Nunukan-Nunukan Island,NNX
Nanyang Jiangying Airport,Nanyang,NNY
Nowra Airport,,NOA
Nosara Airport,Nicoya,NOB
Ireland West Knock Airport,Charleston,NOC
Norden-Norddeich Airport,Norddeich,NOD
Nogales International Airport,,NOG
Noyabrsk Airport,Noyabrsk,NOJ
Xavantina Airport,Nova Xavantina,NOK
Nomad River Airport,Nomad River,NOM
Nonouti Airport,Nonouti,NON
Naoro Airport,Naoro Vilage,NOO
Sinop Airport,Sinop,NOP
Norðfjörður Airport,Norðfjörður,NOR
Fascene Airport,Nosy Be,NOS
Marin County Airport - Gnoss Field,Novato,NOT
La Tontouta International Airport,Nouméa,NOU
Nova Lisboa Airport,Huambo,NOV
Spichenkovo Airport,Novokuznetsk,NOZ
Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,NPA
Hawke's Bay Airport,Napier,NPE
Nipa Airport,Nipa,NPG
Nephi Municipal Airport,Nephi,NPH
New Plymouth Airport,New Plymouth,NPL
Nanga Pinoh Airport,Nanga Pinoh-Borneo Island,NPO
Napperby Airport,Napperby,NPP
Newport State Airport,Newport,NPT
San Pedro Airport,San Pedro de Urabá,NPU
Millington Regional Jetport Airport,Millington,NQA
Kingsville Naval Air Station,Kingsville,NQI
Niquelândia Airport,Niquelândia,NQL
Presidente Peron Airport,Neuquen,NQN
Nottingham Airport,Nottingham,NQT
Reyes Murillo Airport,Nuquí,NQU
Naval Air Station Key West/Boca Chica Field,Key West,NQX
Newquay Cornwall Airport,Newquay,NQY
Narrandera Airport,Narrandera,NRA
Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,NRB
NASA Crows Landing Airport,Crows Landing,NRC
Norderney Airport,Norderney,NRD
Namrole Airport,Namrole-Buru Island,NRE
Narrogin Airport,Narrogin,NRG
Grand Lake Regional Airport,Afton,NRI
Norrköping Airport,Norrköping,NRK
North Ronaldsay Airport,North Ronaldsay,NRL
Nara Airport,Nara,NRM
Weeze Airport,Weeze,NRN
José Aponte de la Torre Airport,Ceiba,NRR
Naval Outlying Field Imperial Beach (Ream Field),Imperial Beach,NRS
Narita International Airport,Tokyo,NRT
Newry Airport,Newry,NRY
Bimini North Seaplane Base,Bimini,NSB
Whiting Field Naval Air Station - North,Milton,NSE
Noshahr Airport,,NSH
Yaoundé Nsimalen International Airport,Yaoundé,NSI
Norilsk-Alykel Airport,Norilsk,NSK
Slayton Municipal Airport,Slayton,NSL
Norseman Airport,,NSM
Nelson Airport,Nelson,NSN
Scone Airport,,NSO
Nakhon Si Thammarat Airport,Nakhon Si Thammarat,NST
Noosa Airport,,NSV
Sigonella Navy Air Base,Sigonella (CT),NSY
Natadola Airport,Mbatiri,NTA
Notodden Airport,Notodden,NTB
Paradise Island Airport,Santa Carolina,NTC
Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,NTD
Nantes Atlantique Airport,Nantes,NTE
Nantong Airport,Nantong,NTG
Stenkol Airport,Bintuni,NTI
Manti-Ephraim Airport,Manti,NTJ
Newcastle Airport,Williamtown,NTL
Normanton Airport,Normanton,NTN
Agostinho Neto Airport,Ponta do Sol,NTO
Noto Airport,Wajima,NTQ
Del Norte International Airport,,NTR
Kuini Lavenia Airport,Niuatoputapu,NTT
Ranai Airport,Ranai-Natuna Besar Island,NTX
Pilanesberg International Airport,Pilanesberg,NTY
Numbulwar Airport,,NUB
En Nahud Airport,En Nahud,NUD
Nuremberg Airport,Nuremberg,NUE
Castlereagh Lake Seaplane Base,Hatton,NUF
Nuguria Airstrip,Nuguria Island,NUG
Nuiqsut Airport,Nuiqsut,NUI
Nukutavake Airport,Nukutavake,NUK
Nunapitchuk Airport,Nunapitchuk,NUP
Nullabor Motel Airport,,NUR
Norsup Airport,Norsup,NUS
Nakuru Airport,Nakuru,NUU
Novy Urengoy Airport,Novy Urengoy,NUX
Benito Salas Airport,Neiva,NVA
Nueva Guinea Airport,Nueva Guinea,NVG
Navoi Airport,Navoi,NVI
Narvik Framnes Airport,Narvik,NVK
Nervino Airport,Beckwourth,NVN
Novo Aripuanã Airport,Novo Aripuanã,NVP
Novgorod Airport,Velikiy Novgorod,NVR
Nevers-Fourchambault Airport,Nevers/Fourchambault,NVS
Ministro Victor Konder International Airport,Navegantes,NVT
Neyveli Airport,Neyveli,NVY
Mohéli Bandar Es Eslam Airport,,NWA
Norwich International Airport,Norwich,NWI
Nowata Airport,Nowata,NWT
Nowata Airport,,NWT
Nyagan Airport,Nyagan,NYA
Nyeri Airport,Nyeri,NYE
Sunyani Airport,Sunyani,NYI
Nanyuki Airport,Nanyuki,NYK
Nadym Airport,Nadym,NYM
Nyngan Airport,,NYN
Stockholm Skavsta Airport,Stockholm / Nyköping,NYO
Naypyidaw Airport,Pyinmana,NYT
Bagan Airport,Nyaung U,NYU
Nzagi Airport,Nzagi,NZA
Maria Reiche Neuman Airport,Nazca,NZC
Nzérékoré Airport,Nzérékoré,NZE
Manzhouli Xijiao Airport,,NZH
Chengjisihan Airport,Zhalantun,NZL
North Island Naval Air Station-Halsey Field,San Diego,NZY
Carmel Valley,,O62
Shank Air Base,,OAA
Orange Airport,Orange,OAG
Shindand Airport,,OAH
Bagram Air Base,Bagram,OAI
Albert J Ellis Airport,Jacksonville,OAJ
Metropolitan Oakland International Airport,Oakland,OAK
Cacoal Airport,Cacoal,OAL
Oamaru Airport,,OAM
El Arrayán Airport,Olanchito,OAN
Marina Municipal Airport,Marina,OAR
Sharana Airstrip,Sharana,OAS
Xoxocotlán International Airport,Oaxaca,OAX
Camp Bastion Airport,,OAZ
Obock Airport,Obock,OBC
Obano Airport,Obano-Papua Island,OBD
Okeechobee County Airport,Okeechobee,OBE
Oberpfaffenhofen Airport,,OBF
Tiriós Airport,Óbidos,OBI
Óbidos Airport,Óbidos,OBI
Sky Harbor Airport,Northbrook,OBK
Morobe Airport,Morobe,OBM
Oban Airport,North Connel,OBN
Tokachi-Obihiro Airport,Obihiro,OBO
Aubenas-Ardèche Méridional Airport,Aubenas/Ardèche Méridional,OBS
Kobuk Airport,Kobuk,OBU
Obo Airport,Obo,OBX
Ittoqqortoormiit Heliport,Ittoqqortoormiit,OBY
Ocean Reef Club Airport,Key Largo,OCA
Francisco De Orellana Airport,Coca,OCC
Ocean City Municipal Airport,Ocean City,OCE
Ocala International Airport - Jim Taylor Field,Ocala,OCF
A L Mangham Jr. Regional Airport,Nacogdoches,OCH
Boscobel Aerodrome,Ocho Rios,OCJ
Boolgeeda,,OCM
Oceanside Municipal Airport,Oceanside,OCN
Corisco International Airport,Corisco Island,OCS
Aguas Claras Airport,Ocaña,OCV
Warren Field,Washington,OCW
Ouadda Airport,Ouadda,ODA
Córdoba Airport,Córdoba,ODB
Oakdale Airport,Oakdale,ODC
Oodnadatta Airport,,ODD
Odense Airport,Odense,ODE
RAF Odiham,Odiham,ODH
Ouanda Djallé Airport,Ouanda Djallé,ODJ
Cordillo Downs Airport,Cordillo Downs,ODL
Long Seridan Airport,Long Seridan,ODN
Bodaybo Airport,Bodaybo,ODO
Ord River Airport,Ord River,ODR
Odessa International Airport,Odessa,ODS
AJ Eisenberg Airport,Oak Harbor,ODW
Oudomsay Airport,Oudomsay,ODY
O'Neal Airport,Vincennes,OEA
Oecussi Airport,Oecussi-Ambeno,OEC
Oryol Yuzhny Airport,Orel,OEL
Vincent Fayks Airport,Paloemeu,OEM
L O Simenstad Municipal Airport,Osceola,OEO
Örnsköldsvik Airport,Örnsköldsvik,OER
Antoine De St Exupery Airport,San Antonio Oeste,OES
Offutt Air Force Base,Omaha,OFF
Ouango Fitini Airport,Ouango Fitini,OFI
Ólafsfjörður Airport,Ólafsfjörður,OFJ
Karl Stefan Memorial Airport,Norfolk,OFK
Ofu Village Airport,Ofu Village,OFU
Searle Field,Ogallala,OGA
Orangeburg Municipal Airport,Orangeburg,OGB
Ogden Hinckley Airport,Ogden,OGD
Ogeranang Airport,,OGE
Kahului Airport,Kahului,OGG
Ogle Airport,Ogle,OGL
Ogubsucum Airport,Ustupo,OGM
Yonaguni Airport,,OGN
Abengourou Airport,Abengourou,OGO
Bongor Airport,Bongor,OGR
Ogdensburg International Airport,Ogdensburg,OGS
Ordu Giresun Airport,Ordu,OGU
Ain el Beida Airport,Ouargla,OGX
Beslan Airport,Beslan,OGZ
RNZAF Base Ohakea,,OHA
Ambohibary Airport,Moramanga,OHB
Ohrid St. Paul the Apostle Airport,Ohrid,OHD
[Duplicate] Gu-Lian Airport,Mohe,OHE
[Duplicate] Gu-Lian Airport,Mohe,OHE
Gu-Lian Airport,Mohe,OHE
Okha Airport,Okha,OHH
Oshakati Airport,Oshakati,OHI
Okhotsk Airport,Okhotsk,OHO
Wyk auf Föhr Airport,Wyk auf Föhr,OHR
Kohat Airport,Kohat,OHT
Ourilândia do Norte Airport,Ourilândia do Norte,OIA
Lt Warren Eaton Airport,Norwich,OIC
Splane Memorial Airport,Oil City,OIL
Oshima Airport,Izu Oshima,OIM
Okushiri Airport,Okushiri Island,OIR
Oita Airport,Oita,OIT
Johnson County Executive Airport,Olathe,OJC
Naha Airport,Naha,OKA
Orchid Beach Airport,Orchid Beach,OKB
Will Rogers World Airport,Oklahoma City,OKC
Okadama Airport,Sapporo,OKD
Okierabu Airport,Okinoerabujima,OKE
Okaukuejo Airport,Okaukuejo,OKF
Okoyo Airport,Okoyo,OKG
RAF Cottesmore,Cottesmore,OKH
Oki Airport,Okinoshima,OKI
Okayama Airport,Okayama City,OKJ
Kokomo Municipal Airport,Kokomo,OKK
Oksibil Airport,Oksibil-Papua Island,OKL
Okmulgee Regional Airport,Okmulgee,OKM
Okondja Airport,Okondja,OKN
Yokota Air Base,Fussa,OKO
Oksapmin Airport,Oksapmin,OKP
Okaba Airport,Okaba-Papua Island,OKQ
Yorke Island Airport,Yorke Island,OKR
Garden County Airport,Oshkosh,OKS
Oktyabrskiy Airport,Kzyl-Yar,OKT
Mokuti Lodge Airport,Mokuti Lodge,OKU
Okao Airport,Okao,OKV
Oakey Airport,,OKY
Ørland Airport,Ørland,OLA
Olbia Costa Smeralda Airport,Olbia (SS),OLB
Senadora Eunice Micheles Airport,São Paulo De Olivença,OLC
Dewitt Field,Old Town Municipal Airport,Old Town,OLD
L M Clayton Airport,Wolf Point,OLF
Rif Airport,Rif,OLI
North West Santo Airport,Olpoi,OLJ
Fuerte Olimpo Airport,Fuerte Olimpo,OLK
Denis Sassou Nguesso International Airport,Oyo,OLL
Olympia Regional Airport,Olympia,OLM
Colonia Sarmiento Airport,Sarmiento,OLN
Olomouc-Neredín Airport,Olomouc,OLO
Olympic Dam Airport,Olympic Dam,OLP
Olsobip Airport,Olsobip,OLQ
Salerno Landing Zone Airport,,OLR
Olive Branch Airport,Olive Branch,OLV
Eppley Airfield,Omaha,OMA
Omboue Hopital Airport,Omboue,OMB
Ormoc Airport,Ormoc City,OMC
Oranjemund Airport,Oranjemund,OMD
Nome Airport,Nome,OME
King Hussein Air College,Mafraq,OMF
Omega Airport,Omega,OMG
Urmia Airport,Urmia,OMH
Omidiyeh Airport,Omidiyeh,OMI
Omak Airport,Omak,OMK
Omkalai Airport,Omkalai,OML
Marmul Airport,Marmul,OMM
Osmanabad Airport,Osmanabad,OMN
Mostar International Airport,Mostar,OMO
Oradea International Airport,Oradea,OMR
Omsk Central Airport,Omsk,OMS
Preah Vinhear Airport,Tbeng Meanchey,OMY
Ononge Airport,Onange Mission,ONB
Ondangwa Airport,Ondangwa,OND
Mornington Island Airport,,ONG
Moanamani Airport,Moanamani-Papua Island,ONI
Odate Noshiro Airport,Odate,ONJ
Ontario Municipal Airport,Ontario,ONO
Zonguldak Airport,Zonguldak,ONQ
Monkira Airport,,ONR
Onslow Airport,,ONS
Ontario International Airport,Ontario,ONT
Ono-i-Lau Airport,Ono-i-Lau,ONU
Enrique Adolfo Jimenez Airport,Colón,ONX
Toksook Bay Airport,Toksook Bay,OOK
Gold Coast Airport,Gold Coast,OOL
Cooma Snowy Mountains Airport,Cooma,OOM
Mooraberree Airport,,OOR
Onotoa Airport,Onotoa,OOT
Kópasker Airport,Kópasker,OPA
Oenpelli Airport,,OPI
Francisco de Sá Carneiro Airport,Porto,OPO
Presidente João Batista Figueiredo Airport,Sinop,OPS
Balimo Airport,Balimo,OPU
Opuwa Airport,Opuwa,OPW
Orán Airport,Orán,ORA
Örebro Airport,Örebro,ORB
Orocue Airport,Orocue,ORC
Chicago O'Hare International Airport,Chicago,ORD
Orléans-Bricy (BA 123) Air Base,Orléans/Bricy,ORE
Norfolk International Airport,Norfolk,ORF
Zorg en Hoop Airport,Paramaribo,ORG
Worcester Regional Airport,Worcester,ORH
Orinduik Airport,Orinduik,ORJ
Cork Airport,Cork,ORK
Sywell Aerodrome,Northampton,ORM
Es Senia Airport,Oran,ORN
Yoro Airport,Yoro,ORO
Orapa Airport,,ORP
Yorketown Airport,,ORR
Northway Airport,Northway,ORT
Juan Mendoza Airport,Oruro,ORU
Robert (Bob) Curtis Memorial Airport,Noorvik,ORV
Ormara Airport,Ormara Raik,ORW
Oriximiná Airport,Oriximiná,ORX
Paris-Orly Airport,Paris,ORY
Orange Walk Airport,Orange Walk,ORZ
Mosul International Airport,Mosul,OSB
Åre Östersund Airport,Östersund,OSD
Omora Airport,Omora,OSE
Ossima Airport,Ossima,OSG
Wittman Regional Airport,Oshkosh,OSH
Osijek Airport,Osijek,OSI
Oskarshamn Airport,,OSK
Oslo Gardermoen Airport,Oslo,OSL
Osan Air Base,,OSN
Osborne Mine Airport,,OSO
Redzikowo Air Base,,OSP
Ostrava Leos Janácek Airport,Ostrava,OSR
Osh Airport,Osh,OSS
Ostend-Bruges International Airport,Ostend,OST
Ohio State University Airport,Columbus,OSU
Orsk Airport,Orsk,OSW
Namsos Høknesøra Airport,Namsos,OSY
Koszalin Zegrze Pomorskie Air Base,Zegrze Pomorskie,OSZ
Bol Airport,Bol,OTC
Contadora Airport,Contadora Island,OTD
Southwest Oregon Regional Airport,North Bend,OTH
Pitu Airport,Gotalalamo-Morotai Island,OTI
Otjiwarongo Airport,Otjiwarongo,OTJ
Tillamook Airport,Tillamook,OTK
Boutilimit Airport,Boutilimit,OTL
Ottumwa Regional Airport,Ottumwa,OTM
Ed-Air Airport,Oaktown,OTN
Henri Coanda International Airport,Bucharest,OTP
Coto 47 Airport,Corredores,OTR
Anacortes Airport,Anacortes,OTS
Andre Maggi Airport,Cotriguaçu,OTT
Otu Airport,Remedios,OTU
Ontong Java Atoll Airstrip,Ontong Java Atoll,OTV
Oria Airport,Oria,OTY
Ralph Wien Memorial Airport,Kotzebue,OTZ
Ouagadougou Airport,Ouagadougou,OUA
Angads Airport,Oujda,OUD
Ouesso Airport,,OUE
Ouahigouya Airport,Ouahigouya,OUG
Oudtshoorn Airport,Oudtshoorn,OUH
Outer Skerries Airport,Grunay Island,OUK
Oulu Airport,Oulu / Oulunsalo,OUL
Oum Hadjer Airport,Oum Hadjer,OUM
University of Oklahoma Westheimer Airport,Norman,OUN
Batouri Airport,Batouri,OUR
Ourinhos Airport,Ourinhos,OUS
Bousso Airport,Bousso,OUT
Tazadit Airport,Zouérate,OUZ
Bekily Airport,Bekily,OVA
Tolmachevo Airport,Novosibirsk,OVB
Asturias Airport,Ranón,OVD
Oroville Municipal Airport,Oroville,OVE
Overberg Airport,Overberg,OVG
El Tuqui Airport,Ovalle,OVL
Olavarria Airport,Olavarria,OVR
Sovetskiy Airport,Sovetskiy,OVS
Owatonna Degner Regional Airport,Owatonna,OWA
Owensboro Daviess County Airport,Owensboro,OWB
Norwood Memorial Airport,Norwood,OWD
Central Maine Airport of Norridgewock,Norridgewock,OWK
Osvaldo Vieira International Airport,Bissau,OXB
Waterbury Oxford Airport,Oxford,OXC
Miami University Airport,Oxford,OXD
Oxford (Kidlington) Airport,Kidlington,OXF
Orientos Airport,Orientos,OXO
Oxnard Airport,Oxnard,OXR
Morney Airport,,OXY
Goya Airport,Goya,OYA
Oyem Airport,Oyem,OYE
Moyo Airport,Moyo,OYG
Oiapoque Airport,Oiapoque,OYK
Moyale Airport,Moyale (Lower),OYL
Ouyen Airport,,OYN
Tres Arroyos Airport,Tres Arroyos,OYO
Saint-Georges-de-l'Oyapock Airport,Saint-Georges-de-l'Oyapock Airport,OYP
Ozona Municipal Airport,Ozona,OZA
Labo Airport,Ozamiz City,OZC
Zagora Airport,Zagora,OZG
Zaporizhzhia International Airport,Zaporizhia,OZH
Moron Air Base,Morón,OZP
Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,OZR
Ouarzazate Airport,Ouarzazate,OZZ
Hpa-N Airport,Hpa-N,PAA
Bilaspur Airport,,PAB
Marcos A. Gelabert International Airport,Albrook,PAC
Paderborn Lippstadt Airport,Paderborn,PAD
Snohomish County (Paine Field) Airport,Everett,PAE
Pakuba Airfield,Kabalega Falls,PAF
[Duplicate] Pakuba Airfield,,PAF
Pagadian Airport,Pagadian City,PAG
Barkley Regional Airport,Paducah,PAH
Parachinar Airport,Parachinar,PAJ
Port Allen Airport,Hanapepe,PAK
German Olano Air Base,La Dorada,PAL
Tyndall Air Force Base,Panama City,PAM
Pattani Airport,,PAN
Palo Alto Airport of Santa Clara County,Palo Alto,PAO
Toussaint Louverture International Airport,Port-au-Prince,PAP
Palmer Municipal Airport,Palmer,PAQ
Paros Airport,Paros Island,PAS
Lok Nayak Jayaprakash Airport,Patna,PAT
Pauk Airport,Pauk,PAU
Paulo Afonso Airport,Paulo Afonso,PAV
Port-de-Paix Airport,Port-de-Paix,PAX
Pamol Airport,Pamol,PAY
El Tajín National Airport,Poza Rica,PAZ
Paranaíba Airport,Paranaíba,PBB
Hermanos Serdán International Airport,Puebla,PBC
Porbandar Airport,Porbandar,PBD
Puerto Berrio Airport,Puerto Berrio,PBE
Grider Field,Pine Bluff,PBF
Plattsburgh International Airport,Plattsburgh,PBG
Paro Airport,Paro,PBH
Palm Beach International Airport,West Palm Beach,PBI
Tavie Airport,Paama Island,PBJ
General Bartolome Salom International Airport,,PBL
Johan Adolf Pengel International Airport,Zandery,PBM
Porto Amboim Airport,Port Amboim,PBN
Paraburdoo Airport,Paraburdoo,PBO
Islita Airport,Nandayure,PBP
Pimenta Bueno Airport,Pimenta Bueno,PBQ
Puerto Barrios Airport,Puerto Barrios,PBR
Puerto Leda Airport,Puerto Leda,PBT
Putao Airport,Putao,PBU
Porto dos Gaúchos Airport,Porto Dos Gaúchos,PBV
Fazenda Piraguassu Airport,Porto Alegre Do Norte,PBX
Plettenberg Bay Airport,Plettenberg Bay,PBZ
Portage Creek Airport,Portage Creek,PCA
Pondok Cabe Air Base,Jakarta,PCB
Puerto Rico Airport,Puerto Rico,PCC
Prairie Du Chien Municipal Airport,Prairie Du Chien,PCD
Potchefstroom Airport,Potchefstroom,PCF
Paso Caballos Airport,Paso Caballos,PCG
Palacios Airport,Palacios,PCH
Puerto La Victoria Airport,Puerto La Victoria,PCJ
Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PCL
Playa del Carmen Airport,Solidaridad,PCM
Picton Aerodrome,Koromiko,PCN
Punta Colorada Airport,La Ribera,PCO
Punta Colorada Airport,La Ribera,PCO
Principe Airport,,PCP
Boun Neau Airport,Phongsaly,PCQ
German Olano Airport,Puerto Carreño,PCR
Picos Airport,Picos,PCS
Princeton Airport,Princeton/Rocky Hill,PCT
Poplarville Pearl River County Airport,Poplarville,PCU
Punta Chivato Airport,Punta Chivato,PCV
Obando Airport,Puerto Inírida,PDA
Pedro Bay Airport,Pedro Bay,PDB
Mueo Airport,Mueo,PDC
Ponta do Ouro Airport,Ponta do Ouro,PDD
Pandie Pandie Airport,,PDE
Prado Airport,Prado,PDF
Tabing Airport,Padang-Sumatra Island,PDG
Minangkabau Airport,Ketaping/Padang-Sumatra Island,PDG
Pindiu Airport,Pindiu,PDI
DeKalb Peachtree Airport,Atlanta,PDK
João Paulo II Airport,Ponta Delgada,PDL
Capt Justiniano Montenegro Airport,Pedasi,PDM
Parndana Airport,Kangaroo Island,PDN
Pendopo Airport,Talang Gudang-Sumatra Island,PDO
Capitan Corbeta CA Curbelo International Airport,Punta del Este,PDP
Presidente José Sarney Airport,Presidente Dutra,PDR
Piedras Negras International Airport,,PDS
Eastern Oregon Regional At Pendleton Airport,Pendleton,PDT
Tydeo Larre Borges Airport,Paysandu,PDU
Plovdiv International Airport,Plovdiv,PDV
Portland International Airport,Portland,PDX
Pedernales Airport,,PDZ
Penneshaw Airport,Ironstone,PEA
Pelican Seaplane Base,Pelican,PEC
Pardubice Airport,Pardubice,PED
Bolshoye Savino Airport,Perm,PEE
Peenemünde Airport,Peenemünde,PEF
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,PEG
Comodoro Pedro Zanni Airport,Pehuajó,PEH
Matecaña International Airport,Pereira,PEI
Beijing Capital International Airport,Beijing,PEK
Pelaneng Airport,Pelaneng,PEL
